BR:BEND-PC2:OWFS_PROCESS_T,2024-09-21 02:45:44.817440,37.1088,,
BR:BEND-PC2:OWFS_PROCESS_T,                +35.626813,34.6253,,
BR:BEND-PC2:OWFS_PROCESS_T,                +59.411044,22.7811,,
BR:BEND-PC2:OWFS_PROCESS_T,                +83.196936,22.7831,,
BR:BEND-PC2:OWFS_PROCESS_T,               +107.430995,23.231,,
BR:BEND-PC2:OWFS_PROCESS_T,               +138.353815,29.921,,
BR:BEND-PC2:OWFS_PROCESS_T,               +173.671859,34.3161,,
BR:BEND-PC2:OWFS_PROCESS_T,               +197.459304,22.7852,,
BR:BEND-PC2:OWFS_PROCESS_T,               +221.251300,22.7902,,
BR:BEND-PC2:OWFS_PROCESS_T,               +245.459299,23.206,,
BR:BEND-PC2:OWFS_PROCESS_T,               +276.416191,29.9537,,
BR:BEND-PC2:OWFS_PROCESS_T,               +318.531677,41.1136,,
BR:BEND-PC2:OWFS_PROCESS_T,               +342.754848,23.2213,,
BR:BEND-PC2:OWFS_PROCESS_T,               +366.967481,23.2104,,
BR:BEND-PC2:OWFS_PROCESS_T,               +397.910544,29.9413,,
BR:BEND-PC2:OWFS_PROCESS_T,               +427.527295,28.615,,
BR:BEND-PC2:OWFS_PROCESS_T,               +456.883030,28.3542,,
BR:BEND-PC2:OWFS_PROCESS_T,               +480.663263,22.7773,,
BR:BEND-PC2:OWFS_PROCESS_T,               +504.869152,23.2027,,
BR:BEND-PC2:OWFS_PROCESS_T,               +535.681994,29.8104,,
BR:BEND-PC2:OWFS_PROCESS_T,               +565.267412,28.5844,,
BR:BEND-PC2:OWFS_PROCESS_T,               +594.574111,28.3035,,
BR:BEND-PC2:OWFS_PROCESS_T,               +625.393034,29.8166,,
BR:BEND-PC2:OWFS_PROCESS_T,               +657.164664,30.7701,,
BR:BEND-PC2:OWFS_PROCESS_T,               +686.815483,28.6478,,
BR:BEND-PC2:OWFS_PROCESS_T,               +716.208880,28.3904,,
BR:BEND-PC2:OWFS_PROCESS_T,               +739.997315,22.7857,,
BR:BEND-PC2:OWFS_PROCESS_T,               +763.789707,22.7895,,
BR:BEND-PC2:OWFS_PROCESS_T,               +795.181119,30.3879,,
BR:BEND-PC2:OWFS_PROCESS_T,               +824.760026,28.5765,,
BR:BEND-PC2:OWFS_PROCESS_T,               +854.158705,28.3969,,
BR:BEND-PC2:OWFS_PROCESS_T,               +877.945080,22.7849,,
BR:BEND-PC2:OWFS_PROCESS_T,               +901.733236,22.7854,,
BR:BEND-PC2:OWFS_PROCESS_T,               +940.068161,37.3315,,
BR:BEND-PC2:OWFS_PROCESS_T,               +975.814364,34.7438,,
BR:BEND-PC2:OWFS_PROCESS_T,               +999.598544,22.7821,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1023.384071,22.7828,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1047.606920,23.2201,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1078.501909,29.8916,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1113.847463,34.3434,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1137.628841,22.7794,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1161.410113,22.7781,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1185.628114,23.2156,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1216.615068,29.9852,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1258.621181,41.0047,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1282.819939,23.1958,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1307.029395,23.2066,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1337.961293,29.9287,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1366.903300,27.9405,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1396.878159,28.972,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1420.664852,22.7836,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1444.884332,23.2163,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1475.782824,29.8966,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1504.699847,27.915,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1534.745566,29.0426,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1565.543692,29.7961,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1597.309017,30.7621,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1626.264261,27.9532,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1656.297400,29.0298,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1680.080163,22.7804,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1704.110757,23.0285,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1735.352135,30.2382,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1764.373849,28.0204,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1794.400692,29.0234,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1818.186285,22.7835,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1841.972722,22.7831,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1880.298332,37.3236,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1916.090575,34.7888,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1939.874824,22.7822,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1963.673058,22.7953,,
BR:BEND-PC2:OWFS_PROCESS_T,              +1987.676350,23.0001,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2018.748177,30.07,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2054.102386,34.3523,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2077.885166,22.7814,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2101.671736,22.7838,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2125.664997,22.9905,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2156.837371,30.1692,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2199.110492,41.2716,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2223.314936,23.2015,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2247.331698,23.0137,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2278.423107,30.0884,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2308.244129,28.818,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2337.339284,28.0918,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2361.121864,22.7805,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2385.113056,22.9884,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2416.113460,29.9973,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2445.903956,28.789,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2475.037825,28.1311,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2505.875542,29.8346,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2537.602465,30.725,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2567.338453,28.7342,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2596.560472,28.2203,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2620.348524,22.7848,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2644.131294,22.7808,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2675.542758,30.4081,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2705.364399,28.8193,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2734.568496,28.2021,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2758.358301,22.7868,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2782.132527,22.771,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2820.394024,37.2591,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2856.129590,34.7336,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2879.913432,22.7808,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2903.701816,22.7849,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2927.479878,22.7764,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2958.730673,30.2484,,
BR:BEND-PC2:OWFS_PROCESS_T,              +2993.920777,34.188,,
BR:BEND-PC2:OWFS_PROCESS_T,              +3017.709773,22.7858,,
BR:BEND-PC2:OWFS_PROCESS_T,              +3041.490774,22.779,,
BR:BEND-PC2:OWFS_PROCESS_T,              +3065.258485,22.7644,,
BR:BEND-PC2:OWFS_PROCESS_T,              +3096.563986,30.304,,
BR:BEND-PC2:OWFS_PROCESS_T,              +3138.614901,41.0479,,
BR:BEND-PC2:OWFS_PROCESS_T,              +3162.833982,23.2161,,
BR:BEND-PC2:OWFS_PROCESS_T,              +3186.615047,22.7781,,
BR:BEND-PC2:OWFS_PROCESS_T,              +3217.936440,30.3181,,
BR:BEND-PC2:OWFS_PROCESS_T,              +3247.506517,28.5686,,
BR:BEND-PC2:OWFS_PROCESS_T,              +3276.942935,28.4334,,
BR:BEND-PC2:OWFS_PROCESS_T,              +3300.723242,22.7775,,
BR:BEND-PC2:OWFS_PROCESS_T,              +3324.504587,22.7783,,
BR:BEND-PC2:OWFS_PROCESS_T,              +3355.799402,30.293,,
BR:BEND-PC2:OWFS_PROCESS_T,              +3385.402233,28.6009,,
BR:BEND-PC2:OWFS_PROCESS_T,              +3414.828418,28.4242,,
BR:BEND-PC2:OWFS_PROCESS_T,              +3445.675683,29.8442,,
