BR:BEND-PC1:OWFS_PROCESS_T,2024-09-21 11:54:49.213835,0,,
BR:BEND-PC1:OWFS_PROCESS_T,                +50.644305,50.612,,
BR:BEND-PC1:OWFS_PROCESS_T,               +103.439199,51.7929,,
BR:BEND-PC1:OWFS_PROCESS_T,               +142.299215,37.8584,,
BR:BEND-PC1:OWFS_PROCESS_T,               +185.202611,41.8999,,
BR:BEND-PC1:OWFS_PROCESS_T,               +237.837845,51.6337,,
BR:BEND-PC1:OWFS_PROCESS_T,               +276.474821,37.6338,,
BR:BEND-PC1:OWFS_PROCESS_T,               +318.566749,41.0896,,
BR:BEND-PC1:OWFS_PROCESS_T,               +376.053352,56.4837,,
BR:BEND-PC1:OWFS_PROCESS_T,               +414.403177,37.3468,,
BR:BEND-PC1:OWFS_PROCESS_T,               +456.980864,41.5749,,
BR:BEND-PC1:OWFS_PROCESS_T,               +509.593126,51.6101,,
BR:BEND-PC1:OWFS_PROCESS_T,               +549.000742,38.4057,,
BR:BEND-PC1:OWFS_PROCESS_T,               +592.717459,42.7149,,
BR:BEND-PC1:OWFS_PROCESS_T,               +645.447220,51.7283,,
BR:BEND-PC1:OWFS_PROCESS_T,               +689.306229,42.8562,,
BR:BEND-PC1:OWFS_PROCESS_T,               +732.459013,42.1494,,
BR:BEND-PC1:OWFS_PROCESS_T,               +785.671435,52.2102,,
BR:BEND-PC1:OWFS_PROCESS_T,               +824.027164,37.3542,,
BR:BEND-PC1:OWFS_PROCESS_T,               +868.136484,43.1065,,
BR:BEND-PC1:OWFS_PROCESS_T,               +921.581775,52.4425,,
BR:BEND-PC1:OWFS_PROCESS_T,               +959.930866,37.3459,,
BR:BEND-PC1:OWFS_PROCESS_T,              +1008.542686,47.6103,,
BR:BEND-PC1:OWFS_PROCESS_T,              +1061.491613,51.946,,
BR:BEND-PC1:OWFS_PROCESS_T,              +1100.365555,37.8712,,
BR:BEND-PC1:OWFS_PROCESS_T,              +1143.425806,42.0571,,
BR:BEND-PC1:OWFS_PROCESS_T,              +1197.234036,52.8067,,
BR:BEND-PC1:OWFS_PROCESS_T,              +1236.170369,37.9329,,
BR:BEND-PC1:OWFS_PROCESS_T,              +1279.281838,42.1097,,
BR:BEND-PC1:OWFS_PROCESS_T,              +1337.473127,57.1895,,
BR:BEND-PC1:OWFS_PROCESS_T,              +1375.824818,37.3502,,
BR:BEND-PC1:OWFS_PROCESS_T,              +1419.535805,42.7082,,
BR:BEND-PC1:OWFS_PROCESS_T,              +1472.247762,51.7092,,
BR:BEND-PC1:OWFS_PROCESS_T,              +1511.660691,38.4095,,
BR:BEND-PC1:OWFS_PROCESS_T,              +1555.359511,42.6965,,
BR:BEND-PC1:OWFS_PROCESS_T,              +1608.614649,52.2536,,
BR:BEND-PC1:OWFS_PROCESS_T,              +1652.454056,42.8364,,
BR:BEND-PC1:OWFS_PROCESS_T,              +1695.538464,42.0813,,
BR:BEND-PC1:OWFS_PROCESS_T,              +1748.712378,52.1724,,
BR:BEND-PC1:OWFS_PROCESS_T,              +1787.064680,37.3489,,
BR:BEND-PC1:OWFS_PROCESS_T,              +1831.279753,43.2134,,
BR:BEND-PC1:OWFS_PROCESS_T,              +1884.753316,52.4708,,
BR:BEND-PC1:OWFS_PROCESS_T,              +1923.105368,37.3493,,
BR:BEND-PC1:OWFS_PROCESS_T,              +1971.605685,47.4972,,
BR:BEND-PC1:OWFS_PROCESS_T,              +2024.476594,51.8694,,
BR:BEND-PC1:OWFS_PROCESS_T,              +2063.773444,38.2937,,
BR:BEND-PC1:OWFS_PROCESS_T,              +2106.870705,42.0952,,
BR:BEND-PC1:OWFS_PROCESS_T,              +2160.674247,52.8015,,
BR:BEND-PC1:OWFS_PROCESS_T,              +2199.606521,37.9295,,
BR:BEND-PC1:OWFS_PROCESS_T,              +2242.740521,42.1307,,
BR:BEND-PC1:OWFS_PROCESS_T,              +2300.728836,56.9866,,
BR:BEND-PC1:OWFS_PROCESS_T,              +2339.073572,37.3429,,
BR:BEND-PC1:OWFS_PROCESS_T,              +2382.719976,42.6448,,
BR:BEND-PC1:OWFS_PROCESS_T,              +2435.566052,51.8429,,
BR:BEND-PC1:OWFS_PROCESS_T,              +2474.983266,38.4157,,
BR:BEND-PC1:OWFS_PROCESS_T,              +2518.727961,42.7419,,
BR:BEND-PC1:OWFS_PROCESS_T,              +2571.671428,51.9406,,
BR:BEND-PC1:OWFS_PROCESS_T,              +2615.525703,42.8512,,
BR:BEND-PC1:OWFS_PROCESS_T,              +2658.604784,42.0776,,
BR:BEND-PC1:OWFS_PROCESS_T,              +2712.064179,52.4563,,
BR:BEND-PC1:OWFS_PROCESS_T,              +2750.406967,37.3395,,
BR:BEND-PC1:OWFS_PROCESS_T,              +2794.444457,43.036,,
BR:BEND-PC1:OWFS_PROCESS_T,              +2847.941575,52.494,,
BR:BEND-PC1:OWFS_PROCESS_T,              +2886.287698,37.3425,,
BR:BEND-PC1:OWFS_PROCESS_T,              +2934.750569,47.4615,,
BR:BEND-PC1:OWFS_PROCESS_T,              +2987.590404,51.8369,,
BR:BEND-PC1:OWFS_PROCESS_T,              +3026.459040,37.8654,,
BR:BEND-PC1:OWFS_PROCESS_T,              +3069.646976,42.1864,,
BR:BEND-PC1:OWFS_PROCESS_T,              +3123.672031,53.0221,,
BR:BEND-PC1:OWFS_PROCESS_T,              +3162.618908,37.944,,
BR:BEND-PC1:OWFS_PROCESS_T,              +3205.756753,42.1349,,
BR:BEND-PC1:OWFS_PROCESS_T,              +3263.947829,57.1883,,
BR:BEND-PC1:OWFS_PROCESS_T,              +3302.286547,37.3356,,
BR:BEND-PC1:OWFS_PROCESS_T,              +3346.354821,43.0665,,
BR:BEND-PC1:OWFS_PROCESS_T,              +3399.646508,52.2902,,
BR:BEND-PC1:OWFS_PROCESS_T,              +3439.079322,38.4298,,
BR:BEND-PC1:OWFS_PROCESS_T,              +3482.723965,42.6412,,
BR:BEND-PC1:OWFS_PROCESS_T,              +3535.611821,51.8863,,
BR:BEND-PC1:OWFS_PROCESS_T,              +3579.467263,42.8523,,
BR:BEND-PC1:OWFS_PROCESS_T,              +3622.555813,42.0867,,
BR:BEND-PC1:OWFS_PROCESS_T,              +3675.922260,52.365,,
BR:BEND-PC1:OWFS_PROCESS_T,              +3714.278287,37.3531,,
BR:BEND-PC1:OWFS_PROCESS_T,              +3758.883578,43.6025,,
BR:BEND-PC1:OWFS_PROCESS_T,              +3812.314215,52.4274,,
BR:BEND-PC1:OWFS_PROCESS_T,              +3850.672868,37.3572,,
BR:BEND-PC1:OWFS_PROCESS_T,              +3899.121202,47.4452,,
BR:BEND-PC1:OWFS_PROCESS_T,              +3952.030072,51.9073,,
BR:BEND-PC1:OWFS_PROCESS_T,              +3991.320539,38.2876,,
BR:BEND-PC1:OWFS_PROCESS_T,              +4034.454336,42.1307,,
BR:BEND-PC1:OWFS_PROCESS_T,              +4088.309099,52.8518,,
BR:BEND-PC1:OWFS_PROCESS_T,              +4127.241864,37.9299,,
BR:BEND-PC1:OWFS_PROCESS_T,              +4170.406536,42.1632,,
BR:BEND-PC1:OWFS_PROCESS_T,              +4228.053386,56.6438,,
BR:BEND-PC1:OWFS_PROCESS_T,              +4266.405607,37.3491,,
BR:BEND-PC1:OWFS_PROCESS_T,              +4310.082289,42.6736,,
BR:BEND-PC1:OWFS_PROCESS_T,              +4362.858281,51.7741,,
